,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
2612,Low,2022-02-11,28,10:00-13:00,2022-02-10 - 2022-02-20
2633,Low,2022-02-15,19,22:00-00:00,2022-02-10 - 2022-02-20
2636,Low,2022-02-12,20,22:00-00:00,2022-02-10 - 2022-02-20
2640,High,2022-02-15,39,13:00-16:00,2022-02-10 - 2022-02-20
2643,Medium,2022-02-17,29,16:00-19:00,2022-02-10 - 2022-02-20
2649,Jam,2022-02-15,20,19:00-22:00,2022-02-10 - 2022-02-20
2653,Medium,2022-02-14,16,16:00-19:00,2022-02-10 - 2022-02-20
2666,Jam,2022-02-16,21,19:00-22:00,2022-02-10 - 2022-02-20
2667,Medium,2022-02-16,27,16:00-19:00,2022-02-10 - 2022-02-20
2673,Jam,2022-02-12,49,19:00-22:00,2022-02-10 - 2022-02-20
2682,High,2022-02-17,34,10:00-13:00,2022-02-10 - 2022-02-20
2686,Medium,2022-02-16,30,16:00-19:00,2022-02-10 - 2022-02-20
2704,Low,2022-02-15,32,22:00-00:00,2022-02-10 - 2022-02-20
2711,Low,2022-02-17,13,00:00-04:00,2022-02-10 - 2022-02-20
2720,Medium,2022-02-13,19,13:00-16:00,2022-02-10 - 2022-02-20
2724,Jam,2022-02-11,33,19:00-22:00,2022-02-10 - 2022-02-20
2726,High,2022-02-17,25,10:00-13:00,2022-02-10 - 2022-02-20
2734,Low,2022-02-16,25,22:00-00:00,2022-02-10 - 2022-02-20
2744,Medium,2022-02-15,30,16:00-19:00,2022-02-10 - 2022-02-20
2747,Low,2022-02-13,24,22:00-00:00,2022-02-10 - 2022-02-20
2759,Low,2022-02-17,12,22:00-00:00,2022-02-10 - 2022-02-20
2761,Low,2022-02-12,21,22:00-00:00,2022-02-10 - 2022-02-20
2774,Jam,2022-02-15,46,19:00-22:00,2022-02-10 - 2022-02-20
2777,Low,2022-02-18,29,22:00-00:00,2022-02-10 - 2022-02-20
2787,Jam,2022-02-12,28,19:00-22:00,2022-02-10 - 2022-02-20
2788,Low,2022-02-13,27,10:00-13:00,2022-02-10 - 2022-02-20
2789,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
2796,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
2802,Medium,2022-02-11,21,16:00-19:00,2022-02-10 - 2022-02-20
2806,Low,2022-02-11,17,07:00-10:00,2022-02-10 - 2022-02-20
2817,High,2022-02-17,32,13:00-16:00,2022-02-10 - 2022-02-20
2825,Medium,2022-02-14,29,16:00-19:00,2022-02-10 - 2022-02-20
2826,Jam,2022-02-14,43,19:00-22:00,2022-02-10 - 2022-02-20
2829,Jam,2022-02-16,31,19:00-22:00,2022-02-10 - 2022-02-20
2841,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
2847,Low,2022-02-13,16,07:00-10:00,2022-02-10 - 2022-02-20
2849,Low,2022-02-17,17,07:00-10:00,2022-02-10 - 2022-02-20
2850,Low,2022-02-15,13,22:00-00:00,2022-02-10 - 2022-02-20
2854,Low,2022-02-17,14,22:00-00:00,2022-02-10 - 2022-02-20
2863,Low,2022-02-11,20,22:00-00:00,2022-02-10 - 2022-02-20
2875,Jam,2022-02-12,47,19:00-22:00,2022-02-10 - 2022-02-20
2876,Medium,2022-02-12,34,16:00-19:00,2022-02-10 - 2022-02-20
2902,Jam,2022-02-17,20,19:00-22:00,2022-02-10 - 2022-02-20
2908,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
2911,Low,2022-02-17,16,22:00-00:00,2022-02-10 - 2022-02-20
2919,Jam,2022-02-15,27,19:00-22:00,2022-02-10 - 2022-02-20
2924,Low,2022-02-12,25,22:00-00:00,2022-02-10 - 2022-02-20
2936,Medium,2022-02-15,21,13:00-16:00,2022-02-10 - 2022-02-20
2939,Jam,2022-02-18,35,19:00-22:00,2022-02-10 - 2022-02-20
2942,Medium,2022-02-16,24,16:00-19:00,2022-02-10 - 2022-02-20
2946,Low,2022-02-18,28,22:00-00:00,2022-02-10 - 2022-02-20
2948,Jam,2022-02-11,36,19:00-22:00,2022-02-10 - 2022-02-20
2957,Low,2022-02-18,25,22:00-00:00,2022-02-10 - 2022-02-20
2961,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
2975,Medium,2022-02-14,31,16:00-19:00,2022-02-10 - 2022-02-20
2989,Medium,2022-02-18,29,19:00-22:00,2022-02-10 - 2022-02-20
2990,Medium,2022-02-13,28,16:00-19:00,2022-02-10 - 2022-02-20
2991,Low,2022-02-15,14,07:00-10:00,2022-02-10 - 2022-02-20
3007,Medium,2022-02-12,20,16:00-19:00,2022-02-10 - 2022-02-20
3012,Jam,2022-02-16,48,19:00-22:00,2022-02-10 - 2022-02-20
3018,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
3038,Low,2022-02-13,20,07:00-10:00,2022-02-10 - 2022-02-20
3046,Jam,2022-02-17,12,19:00-22:00,2022-02-10 - 2022-02-20
3058,Jam,2022-02-12,37,19:00-22:00,2022-02-10 - 2022-02-20
3063,Low,2022-02-15,15,07:00-10:00,2022-02-10 - 2022-02-20
3081,High,2022-02-17,26,13:00-16:00,2022-02-10 - 2022-02-20
3082,Medium,2022-02-16,24,19:00-22:00,2022-02-10 - 2022-02-20
3106,Low,2022-02-12,22,22:00-00:00,2022-02-10 - 2022-02-20
3109,Low,2022-02-13,20,22:00-00:00,2022-02-10 - 2022-02-20
3113,Medium,2022-02-18,26,16:00-19:00,2022-02-10 - 2022-02-20
3115,Medium,2022-02-13,27,13:00-16:00,2022-02-10 - 2022-02-20
3117,Medium,2022-02-12,15,16:00-19:00,2022-02-10 - 2022-02-20
3120,Medium,2022-02-15,33,16:00-19:00,2022-02-10 - 2022-02-20
3129,High,2022-02-13,21,10:00-13:00,2022-02-10 - 2022-02-20
3135,High,2022-02-17,31,13:00-16:00,2022-02-10 - 2022-02-20
3144,Low,2022-02-17,27,10:00-13:00,2022-02-10 - 2022-02-20
3146,Low,2022-02-13,16,10:00-13:00,2022-02-10 - 2022-02-20
3151,Low,2022-02-12,25,22:00-00:00,2022-02-10 - 2022-02-20
3157,Medium,2022-02-12,30,16:00-19:00,2022-02-10 - 2022-02-20
3166,Jam,2022-02-18,22,19:00-22:00,2022-02-10 - 2022-02-20
3178,Medium,2022-02-12,43,16:00-19:00,2022-02-10 - 2022-02-20
3181,Medium,2022-02-17,27,16:00-19:00,2022-02-10 - 2022-02-20
3186,Low,2022-02-16,24,22:00-00:00,2022-02-10 - 2022-02-20
3189,Low,2022-02-12,25,22:00-00:00,2022-02-10 - 2022-02-20
3191,Medium,2022-02-17,36,16:00-19:00,2022-02-10 - 2022-02-20
3196,Low,2022-02-12,23,22:00-00:00,2022-02-10 - 2022-02-20
3197,Medium,2022-02-11,29,16:00-19:00,2022-02-10 - 2022-02-20
3199,Low,2022-02-15,21,07:00-10:00,2022-02-10 - 2022-02-20
3202,Low,2022-02-12,32,22:00-00:00,2022-02-10 - 2022-02-20
3210,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
3213,Medium,2022-02-13,32,16:00-19:00,2022-02-10 - 2022-02-20
3216,Low,2022-02-13,22,22:00-00:00,2022-02-10 - 2022-02-20
3218,Low,2022-02-17,15,22:00-00:00,2022-02-10 - 2022-02-20
3219,Jam,2022-02-15,38,19:00-22:00,2022-02-10 - 2022-02-20
3224,Jam,2022-02-14,48,19:00-22:00,2022-02-10 - 2022-02-20
3227,Jam,2022-02-18,33,19:00-22:00,2022-02-10 - 2022-02-20
3237,Low,2022-02-14,22,22:00-00:00,2022-02-10 - 2022-02-20
3241,Medium,2022-02-14,32,16:00-19:00,2022-02-10 - 2022-02-20
3249,Low,2022-02-12,39,22:00-00:00,2022-02-10 - 2022-02-20
3267,Jam,2022-02-11,19,19:00-22:00,2022-02-10 - 2022-02-20
3269,Low,2022-02-16,16,22:00-00:00,2022-02-10 - 2022-02-20
3284,Low,2022-02-14,22,22:00-00:00,2022-02-10 - 2022-02-20
3290,Jam,2022-02-18,38,19:00-22:00,2022-02-10 - 2022-02-20
3300,Medium,2022-02-17,18,13:00-16:00,2022-02-10 - 2022-02-20
3311,Jam,2022-02-13,24,19:00-22:00,2022-02-10 - 2022-02-20
3313,Low,2022-02-15,19,22:00-00:00,2022-02-10 - 2022-02-20
3326,Low,2022-02-15,15,22:00-00:00,2022-02-10 - 2022-02-20
3341,Jam,2022-02-15,15,19:00-22:00,2022-02-10 - 2022-02-20
3343,Medium,2022-02-16,33,16:00-19:00,2022-02-10 - 2022-02-20
3365,Low,2022-02-17,16,22:00-00:00,2022-02-10 - 2022-02-20
3372,Jam,2022-02-16,15,19:00-22:00,2022-02-10 - 2022-02-20
3406,Jam,2022-02-15,25,19:00-22:00,2022-02-10 - 2022-02-20
3410,Jam,2022-02-14,22,19:00-22:00,2022-02-10 - 2022-02-20
3414,High,2022-02-17,27,13:00-16:00,2022-02-10 - 2022-02-20
3419,Medium,2022-02-11,21,16:00-19:00,2022-02-10 - 2022-02-20
3423,High,2022-02-15,38,13:00-16:00,2022-02-10 - 2022-02-20
3426,High,2022-02-11,23,13:00-16:00,2022-02-10 - 2022-02-20
3429,Medium,2022-02-16,38,16:00-19:00,2022-02-10 - 2022-02-20
3433,Low,2022-02-15,24,07:00-10:00,2022-02-10 - 2022-02-20
3435,Low,2022-02-17,12,22:00-00:00,2022-02-10 - 2022-02-20
3436,Jam,2022-02-18,38,19:00-22:00,2022-02-10 - 2022-02-20
3437,Low,2022-02-13,20,10:00-13:00,2022-02-10 - 2022-02-20
3439,Jam,2022-02-11,15,19:00-22:00,2022-02-10 - 2022-02-20
3442,Jam,2022-02-16,24,22:00-00:00,2022-02-10 - 2022-02-20
3453,Jam,2022-02-12,39,19:00-22:00,2022-02-10 - 2022-02-20
3461,Medium,2022-02-18,40,16:00-19:00,2022-02-10 - 2022-02-20
3462,Medium,2022-02-18,15,16:00-19:00,2022-02-10 - 2022-02-20
3474,Low,2022-02-11,21,07:00-10:00,2022-02-10 - 2022-02-20
3493,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
3501,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
3516,Jam,2022-02-18,37,19:00-22:00,2022-02-10 - 2022-02-20
3520,Medium,2022-02-14,40,16:00-19:00,2022-02-10 - 2022-02-20
3538,Jam,2022-02-16,26,19:00-22:00,2022-02-10 - 2022-02-20
3541,Jam,2022-02-16,41,22:00-00:00,2022-02-10 - 2022-02-20
3558,Medium,2022-02-18,31,16:00-19:00,2022-02-10 - 2022-02-20
3562,Jam,2022-02-11,43,19:00-22:00,2022-02-10 - 2022-02-20
3574,Low,2022-02-17,26,22:00-00:00,2022-02-10 - 2022-02-20
3583,Jam,2022-02-16,31,19:00-22:00,2022-02-10 - 2022-02-20
3587,Jam,2022-02-14,45,19:00-22:00,2022-02-10 - 2022-02-20
3591,Jam,2022-02-11,14,19:00-22:00,2022-02-10 - 2022-02-20
3592,Low,2022-02-16,17,22:00-00:00,2022-02-10 - 2022-02-20
3606,Jam,2022-02-12,45,19:00-22:00,2022-02-10 - 2022-02-20
3609,Low,2022-02-15,23,10:00-13:00,2022-02-10 - 2022-02-20
3612,Medium,2022-02-11,28,16:00-19:00,2022-02-10 - 2022-02-20
3628,Medium,2022-02-12,29,19:00-22:00,2022-02-10 - 2022-02-20
3632,Low,2022-02-11,18,22:00-00:00,2022-02-10 - 2022-02-20
3640,Medium,2022-02-14,24,16:00-19:00,2022-02-10 - 2022-02-20
3652,Low,2022-02-12,30,22:00-00:00,2022-02-10 - 2022-02-20
3684,Jam,2022-02-18,44,19:00-22:00,2022-02-10 - 2022-02-20
3685,Low,2022-02-12,35,22:00-00:00,2022-02-10 - 2022-02-20
3686,Low,2022-02-16,28,22:00-00:00,2022-02-10 - 2022-02-20
3689,Low,2022-02-16,42,22:00-00:00,2022-02-10 - 2022-02-20
3696,Medium,2022-02-14,37,16:00-19:00,2022-02-10 - 2022-02-20
3705,High,2022-02-17,26,13:00-16:00,2022-02-10 - 2022-02-20
3709,Medium,2022-02-16,21,16:00-19:00,2022-02-10 - 2022-02-20
3714,Jam,2022-02-17,35,19:00-22:00,2022-02-10 - 2022-02-20
3717,Jam,2022-02-12,41,19:00-22:00,2022-02-10 - 2022-02-20
3728,Jam,2022-02-12,39,19:00-22:00,2022-02-10 - 2022-02-20
3731,Jam,2022-02-12,52,19:00-22:00,2022-02-10 - 2022-02-20
3746,Jam,2022-02-12,30,19:00-22:00,2022-02-10 - 2022-02-20
3753,High,2022-02-11,36,13:00-16:00,2022-02-10 - 2022-02-20
3757,Low,2022-02-11,11,07:00-10:00,2022-02-10 - 2022-02-20
3775,Jam,2022-02-16,38,19:00-22:00,2022-02-10 - 2022-02-20
3791,Jam,2022-02-11,22,19:00-22:00,2022-02-10 - 2022-02-20
3800,Jam,2022-02-13,34,19:00-22:00,2022-02-10 - 2022-02-20
3804,Low,2022-02-17,29,22:00-00:00,2022-02-10 - 2022-02-20
3812,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
3814,Medium,2022-02-18,22,16:00-19:00,2022-02-10 - 2022-02-20
3815,Jam,2022-02-14,36,19:00-22:00,2022-02-10 - 2022-02-20
3825,Low,2022-02-13,25,22:00-00:00,2022-02-10 - 2022-02-20
3831,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
3845,Medium,2022-02-13,30,16:00-19:00,2022-02-10 - 2022-02-20
3847,Jam,2022-02-18,41,19:00-22:00,2022-02-10 - 2022-02-20
3863,Low,2022-02-14,35,22:00-00:00,2022-02-10 - 2022-02-20
3881,Low,2022-02-12,13,22:00-00:00,2022-02-10 - 2022-02-20
3883,Low,2022-02-11,13,22:00-00:00,2022-02-10 - 2022-02-20
3905,Jam,2022-02-18,26,19:00-22:00,2022-02-10 - 2022-02-20
3910,Jam,2022-02-11,26,19:00-22:00,2022-02-10 - 2022-02-20
3927,Medium,2022-02-16,39,16:00-19:00,2022-02-10 - 2022-02-20
3931,Jam,2022-02-13,27,19:00-22:00,2022-02-10 - 2022-02-20
3936,Medium,2022-02-12,35,16:00-19:00,2022-02-10 - 2022-02-20
3945,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
3950,Low,2022-02-16,27,22:00-00:00,2022-02-10 - 2022-02-20
3958,Low,2022-02-15,18,10:00-13:00,2022-02-10 - 2022-02-20
3961,High,2022-02-13,31,10:00-13:00,2022-02-10 - 2022-02-20
3977,Medium,2022-02-18,42,16:00-19:00,2022-02-10 - 2022-02-20
3988,Low,2022-02-15,21,10:00-13:00,2022-02-10 - 2022-02-20
3994,Low,2022-02-15,11,10:00-13:00,2022-02-10 - 2022-02-20
3996,Low,2022-02-15,10,07:00-10:00,2022-02-10 - 2022-02-20
3997,Jam,2022-02-17,26,19:00-22:00,2022-02-10 - 2022-02-20
3998,Low,2022-02-18,41,22:00-00:00,2022-02-10 - 2022-02-20
3999,Low,2022-02-14,35,22:00-00:00,2022-02-10 - 2022-02-20
4003,Medium,2022-02-15,39,16:00-19:00,2022-02-10 - 2022-02-20
4009,Medium,2022-02-12,44,16:00-19:00,2022-02-10 - 2022-02-20
4011,Jam,2022-02-17,18,19:00-22:00,2022-02-10 - 2022-02-20
4015,Medium,2022-02-16,36,16:00-19:00,2022-02-10 - 2022-02-20
4025,Medium,2022-02-13,23,16:00-19:00,2022-02-10 - 2022-02-20
4039,Jam,2022-02-14,32,19:00-22:00,2022-02-10 - 2022-02-20
4049,Low,2022-02-18,26,22:00-00:00,2022-02-10 - 2022-02-20
4051,Jam,2022-02-12,51,22:00-00:00,2022-02-10 - 2022-02-20
4056,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
4063,Jam,2022-02-12,33,19:00-22:00,2022-02-10 - 2022-02-20
4066,High,2022-02-17,25,13:00-16:00,2022-02-10 - 2022-02-20
4068,Jam,2022-02-16,49,19:00-22:00,2022-02-10 - 2022-02-20
4071,High,2022-02-15,16,10:00-13:00,2022-02-10 - 2022-02-20
4075,Medium,2022-02-12,25,16:00-19:00,2022-02-10 - 2022-02-20
4076,Medium,2022-02-13,34,16:00-19:00,2022-02-10 - 2022-02-20
4087,Medium,2022-02-18,31,16:00-19:00,2022-02-10 - 2022-02-20
4093,Medium,2022-02-15,34,16:00-19:00,2022-02-10 - 2022-02-20
4096,Medium,2022-02-16,19,16:00-19:00,2022-02-10 - 2022-02-20
4101,Medium,2022-02-14,45,16:00-19:00,2022-02-10 - 2022-02-20
4111,Low,2022-02-15,16,07:00-10:00,2022-02-10 - 2022-02-20
4114,High,2022-02-15,17,10:00-13:00,2022-02-10 - 2022-02-20
4122,Medium,2022-02-13,12,16:00-19:00,2022-02-10 - 2022-02-20
4130,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
4131,Medium,2022-02-15,25,16:00-19:00,2022-02-10 - 2022-02-20
4136,Low,2022-02-11,11,22:00-00:00,2022-02-10 - 2022-02-20
4150,Low,2022-02-11,22,07:00-10:00,2022-02-10 - 2022-02-20
4155,Low,2022-02-15,21,22:00-00:00,2022-02-10 - 2022-02-20
4157,Medium,2022-02-11,22,16:00-19:00,2022-02-10 - 2022-02-20
4180,Jam,2022-02-18,43,19:00-22:00,2022-02-10 - 2022-02-20
4187,Medium,2022-02-16,21,16:00-19:00,2022-02-10 - 2022-02-20
4199,Medium,2022-02-18,27,16:00-19:00,2022-02-10 - 2022-02-20
4203,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
4205,Low,2022-02-16,29,00:00-04:00,2022-02-10 - 2022-02-20
4206,Low,2022-02-12,24,22:00-00:00,2022-02-10 - 2022-02-20
4207,Jam,2022-02-14,38,19:00-22:00,2022-02-10 - 2022-02-20
4208,Medium,2022-02-15,18,16:00-19:00,2022-02-10 - 2022-02-20
4211,Jam,2022-02-12,17,19:00-22:00,2022-02-10 - 2022-02-20
4217,Low,2022-02-18,21,22:00-00:00,2022-02-10 - 2022-02-20
4221,Low,2022-02-11,28,22:00-00:00,2022-02-10 - 2022-02-20
4232,Low,2022-02-17,21,22:00-00:00,2022-02-10 - 2022-02-20
4238,Jam,2022-02-11,32,19:00-22:00,2022-02-10 - 2022-02-20
4243,Medium,2022-02-14,20,16:00-19:00,2022-02-10 - 2022-02-20
4244,Low,2022-02-13,28,10:00-13:00,2022-02-10 - 2022-02-20
4252,Jam,2022-02-18,31,19:00-22:00,2022-02-10 - 2022-02-20
4254,Medium,2022-02-16,26,16:00-19:00,2022-02-10 - 2022-02-20
4259,Jam,2022-02-14,25,19:00-22:00,2022-02-10 - 2022-02-20
4263,Low,2022-02-11,23,10:00-13:00,2022-02-10 - 2022-02-20
4266,Low,2022-02-12,25,22:00-00:00,2022-02-10 - 2022-02-20
4275,Low,2022-02-16,17,22:00-00:00,2022-02-10 - 2022-02-20
4282,High,2022-02-11,38,10:00-13:00,2022-02-10 - 2022-02-20
4283,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
4286,Jam,2022-02-17,17,19:00-22:00,2022-02-10 - 2022-02-20
4288,Low,2022-02-12,25,22:00-00:00,2022-02-10 - 2022-02-20
4294,Low,2022-02-15,12,10:00-13:00,2022-02-10 - 2022-02-20
4295,Jam,2022-02-12,36,19:00-22:00,2022-02-10 - 2022-02-20
4305,Low,2022-02-12,29,22:00-00:00,2022-02-10 - 2022-02-20
4318,Jam,2022-02-14,45,19:00-22:00,2022-02-10 - 2022-02-20
4323,Low,2022-02-11,22,07:00-10:00,2022-02-10 - 2022-02-20
4329,Low,2022-02-18,17,22:00-00:00,2022-02-10 - 2022-02-20
4333,Jam,2022-02-12,31,22:00-00:00,2022-02-10 - 2022-02-20
4336,Low,2022-02-13,27,22:00-00:00,2022-02-10 - 2022-02-20
4346,High,2022-02-15,33,10:00-13:00,2022-02-10 - 2022-02-20
4348,Low,2022-02-18,28,22:00-00:00,2022-02-10 - 2022-02-20
4350,Low,2022-02-14,13,22:00-00:00,2022-02-10 - 2022-02-20
4365,Low,2022-02-16,28,00:00-04:00,2022-02-10 - 2022-02-20
4366,Jam,2022-02-11,28,19:00-22:00,2022-02-10 - 2022-02-20
4368,Jam,2022-02-16,21,19:00-22:00,2022-02-10 - 2022-02-20
4375,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
4379,Low,2022-02-13,18,07:00-10:00,2022-02-10 - 2022-02-20
4382,Low,2022-02-11,20,22:00-00:00,2022-02-10 - 2022-02-20
4385,High,2022-02-13,39,13:00-16:00,2022-02-10 - 2022-02-20
4389,Low,2022-02-18,18,22:00-00:00,2022-02-10 - 2022-02-20
4395,Jam,2022-02-12,32,19:00-22:00,2022-02-10 - 2022-02-20
4406,High,2022-02-17,24,13:00-16:00,2022-02-10 - 2022-02-20
4419,High,2022-02-13,22,10:00-13:00,2022-02-10 - 2022-02-20
4424,Low,2022-02-13,26,07:00-10:00,2022-02-10 - 2022-02-20
4425,Jam,2022-02-15,20,19:00-22:00,2022-02-10 - 2022-02-20
4426,Medium,2022-02-14,18,16:00-19:00,2022-02-10 - 2022-02-20
4427,Low,2022-02-18,18,22:00-00:00,2022-02-10 - 2022-02-20
4431,Medium,2022-02-17,34,13:00-16:00,2022-02-10 - 2022-02-20
4438,Jam,2022-02-12,36,19:00-22:00,2022-02-10 - 2022-02-20
4447,Jam,2022-02-18,19,19:00-22:00,2022-02-10 - 2022-02-20
4448,Low,2022-02-16,22,22:00-00:00,2022-02-10 - 2022-02-20
4451,Low,2022-02-14,26,22:00-00:00,2022-02-10 - 2022-02-20
4459,Medium,2022-02-13,22,16:00-19:00,2022-02-10 - 2022-02-20
4460,Jam,2022-02-11,22,19:00-22:00,2022-02-10 - 2022-02-20
4461,Jam,2022-02-17,23,19:00-22:00,2022-02-10 - 2022-02-20
4463,Low,2022-02-16,26,22:00-00:00,2022-02-10 - 2022-02-20
4466,Jam,2022-02-17,33,19:00-22:00,2022-02-10 - 2022-02-20
4470,Medium,2022-02-15,27,16:00-19:00,2022-02-10 - 2022-02-20
4474,Low,2022-02-12,21,22:00-00:00,2022-02-10 - 2022-02-20
4478,Low,2022-02-11,15,10:00-13:00,2022-02-10 - 2022-02-20
4483,Jam,2022-02-11,28,19:00-22:00,2022-02-10 - 2022-02-20
4485,Medium,2022-02-16,25,16:00-19:00,2022-02-10 - 2022-02-20
4495,Jam,2022-02-15,22,19:00-22:00,2022-02-10 - 2022-02-20
4500,Low,2022-02-17,15,22:00-00:00,2022-02-10 - 2022-02-20
4516,Jam,2022-02-16,20,19:00-22:00,2022-02-10 - 2022-02-20
4519,Medium,2022-02-11,23,16:00-19:00,2022-02-10 - 2022-02-20
4529,Medium,2022-02-11,26,16:00-19:00,2022-02-10 - 2022-02-20
4537,Medium,2022-02-11,18,19:00-22:00,2022-02-10 - 2022-02-20
4558,Low,2022-02-18,28,22:00-00:00,2022-02-10 - 2022-02-20
4561,Medium,2022-02-12,25,16:00-19:00,2022-02-10 - 2022-02-20
4565,Medium,2022-02-14,16,16:00-19:00,2022-02-10 - 2022-02-20
4568,Jam,2022-02-18,14,19:00-22:00,2022-02-10 - 2022-02-20
4571,Medium,2022-02-18,15,16:00-19:00,2022-02-10 - 2022-02-20
4594,Medium,2022-02-14,40,16:00-19:00,2022-02-10 - 2022-02-20
4610,Medium,2022-02-15,25,16:00-19:00,2022-02-10 - 2022-02-20
4624,Low,2022-02-14,27,22:00-00:00,2022-02-10 - 2022-02-20
4632,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
4635,Medium,2022-02-13,17,16:00-19:00,2022-02-10 - 2022-02-20
4640,Medium,2022-02-15,17,16:00-19:00,2022-02-10 - 2022-02-20
4645,Jam,2022-02-12,22,19:00-22:00,2022-02-10 - 2022-02-20
4651,High,2022-02-15,20,10:00-13:00,2022-02-10 - 2022-02-20
4653,Jam,2022-02-12,49,19:00-22:00,2022-02-10 - 2022-02-20
4662,High,2022-02-17,21,10:00-13:00,2022-02-10 - 2022-02-20
4663,Low,2022-02-11,25,10:00-13:00,2022-02-10 - 2022-02-20
4665,Low,2022-02-14,21,22:00-00:00,2022-02-10 - 2022-02-20
4666,Medium,2022-02-14,46,19:00-22:00,2022-02-10 - 2022-02-20
4667,Jam,2022-02-11,28,19:00-22:00,2022-02-10 - 2022-02-20
4668,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
4672,Low,2022-02-14,20,22:00-00:00,2022-02-10 - 2022-02-20
4673,Jam,2022-02-11,18,19:00-22:00,2022-02-10 - 2022-02-20
4696,Low,2022-02-11,19,22:00-00:00,2022-02-10 - 2022-02-20
4699,Jam,2022-02-18,33,19:00-22:00,2022-02-10 - 2022-02-20
4702,Jam,2022-02-15,29,19:00-22:00,2022-02-10 - 2022-02-20
4711,Low,2022-02-12,18,22:00-00:00,2022-02-10 - 2022-02-20
4715,Low,2022-02-18,26,22:00-00:00,2022-02-10 - 2022-02-20
4716,Low,2022-02-17,15,07:00-10:00,2022-02-10 - 2022-02-20
4721,Jam,2022-02-16,37,19:00-22:00,2022-02-10 - 2022-02-20
4727,Jam,2022-02-18,17,19:00-22:00,2022-02-10 - 2022-02-20
4732,Low,2022-02-13,27,07:00-10:00,2022-02-10 - 2022-02-20
4735,Jam,2022-02-18,22,19:00-22:00,2022-02-10 - 2022-02-20
4756,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
4758,Medium,2022-02-15,27,16:00-19:00,2022-02-10 - 2022-02-20
4761,Jam,2022-02-18,16,19:00-22:00,2022-02-10 - 2022-02-20
4770,Low,2022-02-11,25,07:00-10:00,2022-02-10 - 2022-02-20
4778,High,2022-02-13,31,13:00-16:00,2022-02-10 - 2022-02-20
4781,Low,2022-02-17,14,07:00-10:00,2022-02-10 - 2022-02-20
4785,Jam,2022-02-17,13,19:00-22:00,2022-02-10 - 2022-02-20
4787,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
4797,Low,2022-02-17,17,07:00-10:00,2022-02-10 - 2022-02-20
4810,Jam,2022-02-13,13,19:00-22:00,2022-02-10 - 2022-02-20
4813,Low,2022-02-12,19,22:00-00:00,2022-02-10 - 2022-02-20
4823,Low,2022-02-13,22,07:00-10:00,2022-02-10 - 2022-02-20
4828,Jam,2022-02-14,29,19:00-22:00,2022-02-10 - 2022-02-20
4836,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
4850,High,2022-02-17,35,13:00-16:00,2022-02-10 - 2022-02-20
4851,Low,2022-02-17,27,07:00-10:00,2022-02-10 - 2022-02-20
4856,Medium,2022-02-16,41,16:00-19:00,2022-02-10 - 2022-02-20
4857,Medium,2022-02-14,25,16:00-19:00,2022-02-10 - 2022-02-20
4861,Medium,2022-02-18,40,19:00-22:00,2022-02-10 - 2022-02-20
4865,Medium,2022-02-11,24,16:00-19:00,2022-02-10 - 2022-02-20
4868,Jam,2022-02-16,42,19:00-22:00,2022-02-10 - 2022-02-20
4878,Medium,2022-02-18,44,16:00-19:00,2022-02-10 - 2022-02-20
4882,Low,2022-02-15,16,07:00-10:00,2022-02-10 - 2022-02-20
4884,Low,2022-02-11,19,10:00-13:00,2022-02-10 - 2022-02-20
4890,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
4923,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
4925,Low,2022-02-17,19,22:00-00:00,2022-02-10 - 2022-02-20
4934,Medium,2022-02-15,28,16:00-19:00,2022-02-10 - 2022-02-20
4942,Jam,2022-02-14,36,19:00-22:00,2022-02-10 - 2022-02-20
