,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
569,Medium,2022-03-30,34,16:00-19:00,2022-04-01 - 2022-04-10
570,Medium,2022-03-04,35,16:00-19:00,2022-03-10 - 2022-03-20
571,Medium,2022-03-01,25,16:00-19:00,2022-03-01 - 2022-03-10
572,Jam,2022-03-25,15,19:00-22:00,2022-04-01 - 2022-04-10
573,Jam,2022-03-02,49,19:00-22:00,2022-03-10 - 2022-03-20
574,Medium,2022-03-29,35,16:00-19:00,2022-04-01 - 2022-04-10
575,Low,2022-03-20,34,22:00-00:00,2022-03-20 - 2022-03-31
577,Low,2022-03-21,26,07:00-10:00,2022-04-01 - 2022-04-10
579,Low,2022-03-10,33,22:00-00:00,2022-03-10 - 2022-03-20
580,Jam,2022-03-18,47,19:00-22:00,2022-03-20 - 2022-03-31
581,Low,2022-03-10,25,22:00-00:00,2022-03-10 - 2022-03-20
582,Low,2022-03-29,37,22:00-00:00,2022-04-01 - 2022-04-10
584,Medium,2022-03-02,15,16:00-19:00,2022-03-10 - 2022-03-20
585,Low,2022-03-21,20,07:00-10:00,2022-04-01 - 2022-04-10
586,Jam,2022-03-23,29,19:00-22:00,2022-04-01 - 2022-04-10
587,High,2022-03-28,30,10:00-13:00,2022-04-01 - 2022-04-10
588,Low,2022-03-01,16,22:00-00:00,2022-03-01 - 2022-03-10
589,Low,2022-03-03,24,07:00-10:00,2022-03-10 - 2022-03-20
590,Jam,2022-03-02,31,19:00-22:00,2022-03-10 - 2022-03-20
592,Medium,2022-03-21,34,16:00-19:00,2022-04-01 - 2022-04-10
593,Medium,2022-03-27,29,16:00-19:00,2022-04-01 - 2022-04-10
595,Low,2022-03-15,11,10:00-13:00,2022-03-20 - 2022-03-31
597,Medium,2022-03-20,23,16:00-19:00,2022-03-20 - 2022-03-31
598,Low,2022-03-28,24,07:00-10:00,2022-04-01 - 2022-04-10
599,Medium,2022-03-27,26,16:00-19:00,2022-04-01 - 2022-04-10
600,Jam,2022-03-18,36,19:00-22:00,2022-03-20 - 2022-03-31
601,Jam,2022-03-19,31,19:00-22:00,2022-03-20 - 2022-03-31
602,Medium,2022-03-02,46,16:00-19:00,2022-03-10 - 2022-03-20
604,Low,2022-03-25,33,22:00-00:00,2022-04-01 - 2022-04-10
606,Medium,2022-03-07,24,16:00-19:00,2022-03-10 - 2022-03-20
609,Low,2022-03-19,28,22:00-00:00,2022-03-20 - 2022-03-31
612,Medium,2022-03-16,31,16:00-19:00,2022-03-20 - 2022-03-31
615,Medium,2022-03-08,37,16:00-19:00,2022-03-10 - 2022-03-20
616,High,2022-03-17,32,10:00-13:00,2022-03-20 - 2022-03-31
620,High,2022-03-30,39,10:00-13:00,2022-04-01 - 2022-04-10
623,Low,2022-03-19,30,22:00-00:00,2022-03-20 - 2022-03-31
624,Low,2022-03-13,20,22:00-00:00,2022-03-20 - 2022-03-31
625,Jam,2022-03-20,45,19:00-22:00,2022-03-20 - 2022-03-31
627,Jam,2022-03-27,43,19:00-22:00,2022-04-01 - 2022-04-10
628,Low,2022-03-23,13,22:00-00:00,2022-04-01 - 2022-04-10
629,Medium,2022-03-20,35,16:00-19:00,2022-03-20 - 2022-03-31
630,Jam,2022-03-16,25,19:00-22:00,2022-03-20 - 2022-03-31
632,Low,2022-03-12,11,22:00-00:00,2022-03-20 - 2022-03-31
636,Medium,2022-03-18,22,19:00-22:00,2022-03-20 - 2022-03-31
637,Jam,2022-03-08,31,19:00-22:00,2022-03-10 - 2022-03-20
639,Jam,2022-03-06,22,19:00-22:00,2022-03-10 - 2022-03-20
640,Medium,2022-03-31,16,16:00-19:00,2022-04-01 - 2022-04-10
642,Jam,2022-03-18,22,19:00-22:00,2022-03-20 - 2022-03-31
644,High,2022-03-09,10,10:00-13:00,2022-03-10 - 2022-03-20
648,Low,2022-03-03,31,10:00-13:00,2022-03-10 - 2022-03-20
650,Jam,2022-03-19,20,19:00-22:00,2022-03-20 - 2022-03-31
651,Jam,2022-03-26,14,19:00-22:00,2022-04-01 - 2022-04-10
652,Jam,2022-03-14,42,19:00-22:00,2022-03-20 - 2022-03-31
653,Medium,2022-03-23,25,16:00-19:00,2022-04-01 - 2022-04-10
654,Jam,2022-03-12,16,19:00-22:00,2022-03-20 - 2022-03-31
655,Medium,2022-03-24,22,16:00-19:00,2022-04-01 - 2022-04-10
657,Low,2022-03-04,37,22:00-00:00,2022-03-10 - 2022-03-20
658,Medium,2022-03-21,17,16:00-19:00,2022-04-01 - 2022-04-10
661,Low,2022-03-18,39,22:00-00:00,2022-03-20 - 2022-03-31
662,Low,2022-03-08,28,22:00-00:00,2022-03-10 - 2022-03-20
663,Low,2022-03-05,16,07:00-10:00,2022-03-10 - 2022-03-20
664,Jam,2022-03-28,50,19:00-22:00,2022-04-01 - 2022-04-10
665,Jam,2022-03-02,49,19:00-22:00,2022-03-10 - 2022-03-20
667,Jam,2022-03-19,49,19:00-22:00,2022-03-20 - 2022-03-31
669,Low,2022-03-03,18,07:00-10:00,2022-03-10 - 2022-03-20
670,Jam,2022-03-09,11,19:00-22:00,2022-03-10 - 2022-03-20
671,Jam,2022-03-31,33,19:00-22:00,2022-04-01 - 2022-04-10
673,Low,2022-03-09,16,07:00-10:00,2022-03-10 - 2022-03-20
674,Jam,2022-03-19,29,19:00-22:00,2022-03-20 - 2022-03-31
675,High,2022-03-19,26,10:00-13:00,2022-03-20 - 2022-03-31
676,Medium,2022-03-30,14,16:00-19:00,2022-04-01 - 2022-04-10
677,Jam,2022-03-02,36,19:00-22:00,2022-03-10 - 2022-03-20
679,Low,2022-03-03,11,07:00-10:00,2022-03-10 - 2022-03-20
680,Low,2022-03-11,27,07:00-10:00,2022-03-20 - 2022-03-31
683,Medium,2022-03-05,14,16:00-19:00,2022-03-10 - 2022-03-20
684,Low,2022-03-27,30,22:00-00:00,2022-04-01 - 2022-04-10
687,Low,2022-03-01,29,22:00-00:00,2022-03-01 - 2022-03-10
688,Medium,2022-03-16,21,16:00-19:00,2022-03-20 - 2022-03-31
693,Medium,2022-03-01,21,16:00-19:00,2022-03-01 - 2022-03-10
694,Medium,2022-03-26,32,16:00-19:00,2022-04-01 - 2022-04-10
696,Low,2022-03-19,19,10:00-13:00,2022-03-20 - 2022-03-31
698,High,2022-03-24,21,13:00-16:00,2022-04-01 - 2022-04-10
700,Low,2022-03-07,21,10:00-13:00,2022-03-10 - 2022-03-20
701,Low,2022-03-30,27,07:00-10:00,2022-04-01 - 2022-04-10
703,Medium,2022-03-12,34,16:00-19:00,2022-03-20 - 2022-03-31
705,Low,2022-03-02,37,00:00-04:00,2022-03-10 - 2022-03-20
706,Medium,2022-03-09,13,16:00-19:00,2022-03-10 - 2022-03-20
708,Medium,2022-03-01,31,16:00-19:00,2022-03-01 - 2022-03-10
710,Jam,2022-03-29,42,19:00-22:00,2022-04-01 - 2022-04-10
712,Jam,2022-03-29,32,19:00-22:00,2022-04-01 - 2022-04-10
713,Jam,2022-03-08,17,19:00-22:00,2022-03-10 - 2022-03-20
715,Jam,2022-03-12,27,19:00-22:00,2022-03-20 - 2022-03-31
717,Medium,2022-03-15,24,16:00-19:00,2022-03-20 - 2022-03-31
719,Low,2022-03-24,17,22:00-00:00,2022-04-01 - 2022-04-10
720,Jam,2022-03-01,27,19:00-22:00,2022-03-01 - 2022-03-10
722,Jam,2022-03-25,53,19:00-22:00,2022-04-01 - 2022-04-10
723,Low,2022-03-15,16,10:00-13:00,2022-03-20 - 2022-03-31
725,Medium,2022-03-10,36,16:00-19:00,2022-03-10 - 2022-03-20
728,High,2022-03-28,26,10:00-13:00,2022-04-01 - 2022-04-10
729,Low,2022-03-31,15,22:00-00:00,2022-04-01 - 2022-04-10
730,Low,2022-03-24,28,22:00-00:00,2022-04-01 - 2022-04-10
731,Jam,2022-03-23,30,19:00-22:00,2022-04-01 - 2022-04-10
732,Low,2022-03-10,20,22:00-00:00,2022-03-10 - 2022-03-20
734,High,2022-03-26,26,13:00-16:00,2022-04-01 - 2022-04-10
736,Jam,2022-03-02,44,19:00-22:00,2022-03-10 - 2022-03-20
737,Medium,2022-03-31,26,16:00-19:00,2022-04-01 - 2022-04-10
738,Medium,2022-03-25,14,16:00-19:00,2022-04-01 - 2022-04-10
739,Medium,2022-03-28,26,13:00-16:00,2022-04-01 - 2022-04-10
741,Low,2022-03-09,25,10:00-13:00,2022-03-10 - 2022-03-20
744,Jam,2022-03-11,24,19:00-22:00,2022-03-20 - 2022-03-31
745,Jam,2022-03-19,29,19:00-22:00,2022-03-20 - 2022-03-31
746,Low,2022-03-09,10,22:00-00:00,2022-03-10 - 2022-03-20
749,Low,2022-03-08,16,22:00-00:00,2022-03-10 - 2022-03-20
750,Low,2022-03-13,10,22:00-00:00,2022-03-20 - 2022-03-31
751,Medium,2022-03-24,22,16:00-19:00,2022-04-01 - 2022-04-10
752,Jam,2022-03-14,39,22:00-00:00,2022-03-20 - 2022-03-31
755,Low,2022-03-03,25,07:00-10:00,2022-03-10 - 2022-03-20
758,Medium,2022-03-02,19,16:00-19:00,2022-03-10 - 2022-03-20
759,Medium,2022-03-21,33,16:00-19:00,2022-04-01 - 2022-04-10
760,High,2022-03-03,25,13:00-16:00,2022-03-10 - 2022-03-20
763,Medium,2022-03-05,17,16:00-19:00,2022-03-10 - 2022-03-20
766,Jam,2022-03-05,12,19:00-22:00,2022-03-10 - 2022-03-20
767,Jam,2022-03-28,32,22:00-00:00,2022-04-01 - 2022-04-10
770,Jam,2022-03-27,36,19:00-22:00,2022-04-01 - 2022-04-10
771,Medium,2022-03-28,28,13:00-16:00,2022-04-01 - 2022-04-10
772,Medium,2022-03-21,32,16:00-19:00,2022-04-01 - 2022-04-10
773,Jam,2022-03-17,30,19:00-22:00,2022-03-20 - 2022-03-31
774,Medium,2022-03-24,31,16:00-19:00,2022-04-01 - 2022-04-10
776,Medium,2022-03-18,40,16:00-19:00,2022-03-20 - 2022-03-31
777,Medium,2022-03-21,15,16:00-19:00,2022-04-01 - 2022-04-10
778,High,2022-03-30,51,13:00-16:00,2022-04-01 - 2022-04-10
783,Jam,2022-03-29,25,19:00-22:00,2022-04-01 - 2022-04-10
784,Low,2022-03-30,10,07:00-10:00,2022-04-01 - 2022-04-10
785,Jam,2022-03-07,25,19:00-22:00,2022-03-10 - 2022-03-20
786,Medium,2022-03-08,30,19:00-22:00,2022-03-10 - 2022-03-20
787,Medium,2022-03-26,25,16:00-19:00,2022-04-01 - 2022-04-10
789,Medium,2022-03-09,27,16:00-19:00,2022-03-10 - 2022-03-20
791,Jam,2022-03-29,25,19:00-22:00,2022-04-01 - 2022-04-10
792,Low,2022-03-15,16,22:00-00:00,2022-03-20 - 2022-03-31
793,Jam,2022-03-31,16,19:00-22:00,2022-04-01 - 2022-04-10
794,Jam,2022-03-10,27,22:00-00:00,2022-03-10 - 2022-03-20
795,Low,2022-03-24,24,22:00-00:00,2022-04-01 - 2022-04-10
797,Low,2022-03-28,26,22:00-00:00,2022-04-01 - 2022-04-10
798,Low,2022-03-05,19,10:00-13:00,2022-03-10 - 2022-03-20
799,Medium,2022-03-07,18,16:00-19:00,2022-03-10 - 2022-03-20
801,Jam,2022-03-10,44,19:00-22:00,2022-03-10 - 2022-03-20
802,Low,2022-03-23,23,22:00-00:00,2022-04-01 - 2022-04-10
803,Jam,2022-03-30,26,19:00-22:00,2022-04-01 - 2022-04-10
805,Jam,2022-03-08,19,19:00-22:00,2022-03-10 - 2022-03-20
806,Low,2022-03-15,10,07:00-10:00,2022-03-20 - 2022-03-31
811,Low,2022-03-19,17,22:00-00:00,2022-03-20 - 2022-03-31
812,Low,2022-03-04,15,22:00-00:00,2022-03-10 - 2022-03-20
813,Low,2022-03-15,21,10:00-13:00,2022-03-20 - 2022-03-31
814,Jam,2022-03-13,46,19:00-22:00,2022-03-20 - 2022-03-31
815,Medium,2022-03-11,18,16:00-19:00,2022-03-20 - 2022-03-31
818,Jam,2022-03-30,42,19:00-22:00,2022-04-01 - 2022-04-10
819,Jam,2022-03-10,35,19:00-22:00,2022-03-10 - 2022-03-20
821,Medium,2022-03-12,22,16:00-19:00,2022-03-20 - 2022-03-31
822,Medium,2022-03-15,17,16:00-19:00,2022-03-20 - 2022-03-31
823,Low,2022-03-28,16,07:00-10:00,2022-04-01 - 2022-04-10
824,Low,2022-03-14,22,22:00-00:00,2022-03-20 - 2022-03-31
825,Low,2022-03-26,23,22:00-00:00,2022-04-01 - 2022-04-10
826,Low,2022-03-16,17,22:00-00:00,2022-03-20 - 2022-03-31
827,Low,2022-03-05,18,22:00-00:00,2022-03-10 - 2022-03-20
828,High,2022-03-26,43,10:00-13:00,2022-04-01 - 2022-04-10
831,High,2022-03-19,25,10:00-13:00,2022-03-20 - 2022-03-31
834,Low,2022-03-09,10,00:00-04:00,2022-03-10 - 2022-03-20
836,Medium,2022-03-09,27,16:00-19:00,2022-03-10 - 2022-03-20
838,High,2022-03-07,25,10:00-13:00,2022-03-10 - 2022-03-20
839,Jam,2022-03-31,17,19:00-22:00,2022-04-01 - 2022-04-10
841,Jam,2022-03-14,29,19:00-22:00,2022-03-20 - 2022-03-31
844,Medium,2022-03-05,26,16:00-19:00,2022-03-10 - 2022-03-20
847,Jam,2022-03-18,31,19:00-22:00,2022-03-20 - 2022-03-31
848,Jam,2022-03-12,33,19:00-22:00,2022-03-20 - 2022-03-31
849,High,2022-03-28,13,13:00-16:00,2022-04-01 - 2022-04-10
850,High,2022-03-07,11,10:00-13:00,2022-03-10 - 2022-03-20
851,Low,2022-03-09,16,07:00-10:00,2022-03-10 - 2022-03-20
852,High,2022-03-05,16,10:00-13:00,2022-03-10 - 2022-03-20
854,Low,2022-03-02,22,22:00-00:00,2022-03-10 - 2022-03-20
857,Medium,2022-03-09,17,16:00-19:00,2022-03-10 - 2022-03-20
858,Low,2022-03-14,28,22:00-00:00,2022-03-20 - 2022-03-31
860,Medium,2022-03-26,29,16:00-19:00,2022-04-01 - 2022-04-10
861,Jam,2022-03-13,30,19:00-22:00,2022-03-20 - 2022-03-31
862,Low,2022-03-15,24,22:00-00:00,2022-03-20 - 2022-03-31
863,Low,2022-03-17,11,10:00-13:00,2022-03-20 - 2022-03-31
864,Low,2022-03-27,24,22:00-00:00,2022-04-01 - 2022-04-10
868,Low,2022-03-05,17,10:00-13:00,2022-03-10 - 2022-03-20
869,Medium,2022-03-27,33,16:00-19:00,2022-04-01 - 2022-04-10
870,Jam,2022-03-23,44,19:00-22:00,2022-04-01 - 2022-04-10
871,Low,2022-03-07,27,10:00-13:00,2022-03-10 - 2022-03-20
872,Medium,2022-03-10,38,16:00-19:00,2022-03-10 - 2022-03-20
873,Medium,2022-03-11,18,16:00-19:00,2022-03-20 - 2022-03-31
874,Medium,2022-03-02,37,16:00-19:00,2022-03-10 - 2022-03-20
875,High,2022-03-30,20,10:00-13:00,2022-04-01 - 2022-04-10
876,Jam,2022-03-06,37,19:00-22:00,2022-03-10 - 2022-03-20
877,Low,2022-03-01,19,07:00-10:00,2022-03-01 - 2022-03-10
883,Low,2022-03-19,20,10:00-13:00,2022-03-20 - 2022-03-31
886,Low,2022-03-29,25,22:00-00:00,2022-04-01 - 2022-04-10
888,Low,2022-03-30,17,10:00-13:00,2022-04-01 - 2022-04-10
890,Jam,2022-03-09,27,19:00-22:00,2022-03-10 - 2022-03-20
892,Medium,2022-03-16,30,16:00-19:00,2022-03-20 - 2022-03-31
893,Medium,2022-03-29,28,16:00-19:00,2022-04-01 - 2022-04-10
894,Medium,2022-03-27,39,16:00-19:00,2022-04-01 - 2022-04-10
897,Jam,2022-03-12,23,19:00-22:00,2022-03-20 - 2022-03-31
899,Low,2022-03-05,28,10:00-13:00,2022-03-10 - 2022-03-20
902,Jam,2022-03-17,19,19:00-22:00,2022-03-20 - 2022-03-31
903,Jam,2022-03-18,44,19:00-22:00,2022-03-20 - 2022-03-31
904,Low,2022-03-18,20,22:00-00:00,2022-03-20 - 2022-03-31
906,Low,2022-03-15,14,07:00-10:00,2022-03-20 - 2022-03-31
907,Jam,2022-03-10,40,19:00-22:00,2022-03-10 - 2022-03-20
908,Medium,2022-03-14,36,16:00-19:00,2022-03-20 - 2022-03-31
909,High,2022-03-11,35,10:00-13:00,2022-03-20 - 2022-03-31
911,Low,2022-03-07,23,22:00-00:00,2022-03-10 - 2022-03-20
913,Jam,2022-03-17,21,19:00-22:00,2022-03-20 - 2022-03-31
916,Medium,2022-03-03,21,16:00-19:00,2022-03-10 - 2022-03-20
918,High,2022-03-15,36,10:00-13:00,2022-03-20 - 2022-03-31
919,High,2022-03-05,33,13:00-16:00,2022-03-10 - 2022-03-20
920,Jam,2022-03-15,34,19:00-22:00,2022-03-20 - 2022-03-31
921,Medium,2022-03-31,24,16:00-19:00,2022-04-01 - 2022-04-10
922,Jam,2022-03-23,48,19:00-22:00,2022-04-01 - 2022-04-10
924,Jam,2022-03-20,24,19:00-22:00,2022-03-20 - 2022-03-31
925,Jam,2022-03-14,37,19:00-22:00,2022-03-20 - 2022-03-31
926,Jam,2022-03-27,48,19:00-22:00,2022-04-01 - 2022-04-10
927,Medium,2022-03-24,11,16:00-19:00,2022-04-01 - 2022-04-10
929,Jam,2022-03-25,24,19:00-22:00,2022-04-01 - 2022-04-10
930,Low,2022-03-31,18,22:00-00:00,2022-04-01 - 2022-04-10
931,Jam,2022-03-04,37,22:00-00:00,2022-03-10 - 2022-03-20
933,Low,2022-03-06,20,22:00-00:00,2022-03-10 - 2022-03-20
936,Jam,2022-03-07,16,22:00-00:00,2022-03-10 - 2022-03-20
937,High,2022-03-26,21,10:00-13:00,2022-04-01 - 2022-04-10
938,High,2022-03-11,13,10:00-13:00,2022-03-20 - 2022-03-31
939,Medium,2022-03-30,29,16:00-19:00,2022-04-01 - 2022-04-10
940,Medium,2022-03-23,36,16:00-19:00,2022-04-01 - 2022-04-10
941,Jam,2022-03-28,30,19:00-22:00,2022-04-01 - 2022-04-10
942,Jam,2022-03-12,24,19:00-22:00,2022-03-20 - 2022-03-31
943,Low,2022-03-03,19,00:00-04:00,2022-03-10 - 2022-03-20
946,Low,2022-03-16,21,22:00-00:00,2022-03-20 - 2022-03-31
947,Jam,2022-03-06,38,19:00-22:00,2022-03-10 - 2022-03-20
948,Low,2022-03-01,18,10:00-13:00,2022-03-01 - 2022-03-10
949,Jam,2022-03-31,41,19:00-22:00,2022-04-01 - 2022-04-10
950,Jam,2022-03-14,42,19:00-22:00,2022-03-20 - 2022-03-31
952,Jam,2022-03-06,35,19:00-22:00,2022-03-10 - 2022-03-20
953,Low,2022-03-25,20,22:00-00:00,2022-04-01 - 2022-04-10
956,Low,2022-03-20,15,22:00-00:00,2022-03-20 - 2022-03-31
957,Jam,2022-03-25,48,19:00-22:00,2022-04-01 - 2022-04-10
959,Low,2022-03-31,24,22:00-00:00,2022-04-01 - 2022-04-10
960,Medium,2022-03-15,14,16:00-19:00,2022-03-20 - 2022-03-31
961,Low,2022-03-03,19,10:00-13:00,2022-03-10 - 2022-03-20
962,Medium,2022-03-10,34,16:00-19:00,2022-03-10 - 2022-03-20
963,Medium,2022-03-04,13,16:00-19:00,2022-03-10 - 2022-03-20
964,Medium,2022-03-03,19,16:00-19:00,2022-03-10 - 2022-03-20
966,Jam,2022-03-14,47,19:00-22:00,2022-03-20 - 2022-03-31
967,Low,2022-03-03,31,22:00-00:00,2022-03-10 - 2022-03-20
969,Medium,2022-03-07,24,16:00-19:00,2022-03-10 - 2022-03-20
971,Medium,2022-03-16,35,16:00-19:00,2022-03-20 - 2022-03-31
972,Medium,2022-03-06,15,16:00-19:00,2022-03-10 - 2022-03-20
975,Low,2022-03-07,20,07:00-10:00,2022-03-10 - 2022-03-20
976,Medium,2022-03-15,19,16:00-19:00,2022-03-20 - 2022-03-31
977,Low,2022-03-04,17,22:00-00:00,2022-03-10 - 2022-03-20
979,Low,2022-03-09,15,10:00-13:00,2022-03-10 - 2022-03-20
980,Medium,2022-03-14,39,16:00-19:00,2022-03-20 - 2022-03-31
981,Jam,2022-03-31,35,19:00-22:00,2022-04-01 - 2022-04-10
982,Medium,2022-03-02,25,16:00-19:00,2022-03-10 - 2022-03-20
984,Low,2022-03-04,27,22:00-00:00,2022-03-10 - 2022-03-20
985,Medium,2022-03-28,12,16:00-19:00,2022-04-01 - 2022-04-10
986,Low,2022-03-19,23,22:00-00:00,2022-03-20 - 2022-03-31
989,Jam,2022-03-20,42,19:00-22:00,2022-03-20 - 2022-03-31
990,Low,2022-03-12,37,22:00-00:00,2022-03-20 - 2022-03-31
991,Jam,2022-03-30,11,19:00-22:00,2022-04-01 - 2022-04-10
994,Jam,2022-03-08,25,19:00-22:00,2022-03-10 - 2022-03-20
995,Medium,2022-03-04,39,16:00-19:00,2022-03-10 - 2022-03-20
996,Low,2022-03-03,10,10:00-13:00,2022-03-10 - 2022-03-20
998,Jam,2022-03-06,41,19:00-22:00,2022-03-10 - 2022-03-20
999,Low,2022-03-12,10,22:00-00:00,2022-03-20 - 2022-03-31
1001,Jam,2022-03-28,27,19:00-22:00,2022-04-01 - 2022-04-10
1002,Jam,2022-03-27,19,19:00-22:00,2022-04-01 - 2022-04-10
1003,Low,2022-03-01,21,22:00-00:00,2022-03-01 - 2022-03-10
1004,Jam,2022-03-03,17,19:00-22:00,2022-03-10 - 2022-03-20
1005,Jam,2022-03-29,44,19:00-22:00,2022-04-01 - 2022-04-10
1009,Medium,2022-03-01,26,16:00-19:00,2022-03-01 - 2022-03-10
1011,Jam,2022-03-18,37,19:00-22:00,2022-03-20 - 2022-03-31
1012,Medium,2022-03-30,17,13:00-16:00,2022-04-01 - 2022-04-10
1013,Low,2022-03-02,24,22:00-00:00,2022-03-10 - 2022-03-20
1014,Low,2022-03-08,11,00:00-04:00,2022-03-10 - 2022-03-20
1015,Jam,2022-03-06,30,19:00-22:00,2022-03-10 - 2022-03-20
1018,Low,2022-03-09,25,07:00-10:00,2022-03-10 - 2022-03-20
1020,Medium,2022-03-13,22,16:00-19:00,2022-03-20 - 2022-03-31
1021,Jam,2022-03-06,19,19:00-22:00,2022-03-10 - 2022-03-20
1022,Jam,2022-03-27,32,19:00-22:00,2022-04-01 - 2022-04-10
1023,Jam,2022-03-05,29,19:00-22:00,2022-03-10 - 2022-03-20
1024,Low,2022-03-25,21,22:00-00:00,2022-04-01 - 2022-04-10
1025,Jam,2022-03-10,26,19:00-22:00,2022-03-10 - 2022-03-20
1026,Jam,2022-03-25,51,19:00-22:00,2022-04-01 - 2022-04-10
1027,Jam,2022-03-13,27,19:00-22:00,2022-03-20 - 2022-03-31
1030,Low,2022-03-01,15,22:00-00:00,2022-03-01 - 2022-03-10
1031,High,2022-03-17,27,10:00-13:00,2022-03-20 - 2022-03-31
1033,High,2022-03-30,25,10:00-13:00,2022-04-01 - 2022-04-10
1035,Low,2022-03-21,12,22:00-00:00,2022-04-01 - 2022-04-10
1037,Jam,2022-03-08,40,22:00-00:00,2022-03-10 - 2022-03-20
1039,Low,2022-03-26,16,22:00-00:00,2022-04-01 - 2022-04-10
1040,Jam,2022-03-28,20,19:00-22:00,2022-04-01 - 2022-04-10
1041,Jam,2022-03-19,44,19:00-22:00,2022-03-20 - 2022-03-31
1042,Jam,2022-03-12,38,19:00-22:00,2022-03-20 - 2022-03-31
1043,Medium,2022-03-23,37,16:00-19:00,2022-04-01 - 2022-04-10
1044,Low,2022-03-01,16,10:00-13:00,2022-03-01 - 2022-03-10
1045,Low,2022-03-26,26,07:00-10:00,2022-04-01 - 2022-04-10
1048,Jam,2022-03-27,33,19:00-22:00,2022-04-01 - 2022-04-10
1050,Jam,2022-03-14,45,19:00-22:00,2022-03-20 - 2022-03-31
1053,Jam,2022-03-10,30,19:00-22:00,2022-03-10 - 2022-03-20
1054,Jam,2022-03-27,38,19:00-22:00,2022-04-01 - 2022-04-10
1055,Jam,2022-03-02,18,19:00-22:00,2022-03-10 - 2022-03-20
1057,Jam,2022-03-06,28,19:00-22:00,2022-03-10 - 2022-03-20
1058,Jam,2022-03-29,30,19:00-22:00,2022-04-01 - 2022-04-10
1062,Medium,2022-03-20,15,16:00-19:00,2022-03-20 - 2022-03-31
1063,Low,2022-03-09,13,07:00-10:00,2022-03-10 - 2022-03-20
1064,Low,2022-03-26,29,10:00-13:00,2022-04-01 - 2022-04-10
1065,Jam,2022-03-17,25,19:00-22:00,2022-03-20 - 2022-03-31
1068,High,2022-03-07,16,10:00-13:00,2022-03-10 - 2022-03-20
1070,Medium,2022-03-09,30,16:00-19:00,2022-03-10 - 2022-03-20
1071,Low,2022-03-12,39,22:00-00:00,2022-03-20 - 2022-03-31
1072,High,2022-03-03,25,10:00-13:00,2022-03-10 - 2022-03-20
1073,Low,2022-03-27,10,00:00-04:00,2022-04-01 - 2022-04-10
1074,High,2022-03-11,29,13:00-16:00,2022-03-20 - 2022-03-31
1077,Jam,2022-03-28,11,19:00-22:00,2022-04-01 - 2022-04-10
1078,Medium,2022-03-08,15,19:00-22:00,2022-03-10 - 2022-03-20
1080,Jam,2022-03-03,37,19:00-22:00,2022-03-10 - 2022-03-20
1081,Jam,2022-03-02,19,19:00-22:00,2022-03-10 - 2022-03-20
1082,Medium,2022-03-14,16,16:00-19:00,2022-03-20 - 2022-03-31
1085,Medium,2022-03-12,36,19:00-22:00,2022-03-20 - 2022-03-31
1086,Jam,2022-03-11,33,19:00-22:00,2022-03-20 - 2022-03-31
1088,Jam,2022-03-05,46,19:00-22:00,2022-03-10 - 2022-03-20
1089,Jam,2022-03-11,46,19:00-22:00,2022-03-20 - 2022-03-31
1094,Jam,2022-03-06,47,19:00-22:00,2022-03-10 - 2022-03-20
1095,Low,2022-03-24,18,10:00-13:00,2022-04-01 - 2022-04-10
1096,Medium,2022-03-08,22,16:00-19:00,2022-03-10 - 2022-03-20
1097,Jam,2022-03-06,27,19:00-22:00,2022-03-10 - 2022-03-20
1098,Low,2022-03-10,24,22:00-00:00,2022-03-10 - 2022-03-20
1099,Jam,2022-03-23,23,19:00-22:00,2022-04-01 - 2022-04-10
1101,Low,2022-03-06,16,22:00-00:00,2022-03-10 - 2022-03-20
1104,Medium,2022-03-16,38,16:00-19:00,2022-03-20 - 2022-03-31
1106,High,2022-03-17,20,10:00-13:00,2022-03-20 - 2022-03-31
1107,Medium,2022-03-28,34,13:00-16:00,2022-04-01 - 2022-04-10
1108,Jam,2022-03-16,37,19:00-22:00,2022-03-20 - 2022-03-31
1109,Jam,2022-03-16,16,19:00-22:00,2022-03-20 - 2022-03-31
1110,Medium,2022-03-16,34,16:00-19:00,2022-03-20 - 2022-03-31
1111,Low,2022-03-02,23,22:00-00:00,2022-03-10 - 2022-03-20
1112,Jam,2022-03-06,29,19:00-22:00,2022-03-10 - 2022-03-20
1113,Medium,2022-03-12,35,16:00-19:00,2022-03-20 - 2022-03-31
1114,Low,2022-03-07,18,22:00-00:00,2022-03-10 - 2022-03-20
1117,High,2022-03-03,11,10:00-13:00,2022-03-10 - 2022-03-20
1119,Jam,2022-03-11,29,19:00-22:00,2022-03-20 - 2022-03-31
1122,Jam,2022-03-29,17,19:00-22:00,2022-04-01 - 2022-04-10
1123,Medium,2022-03-11,30,16:00-19:00,2022-03-20 - 2022-03-31
1124,Medium,2022-03-29,32,16:00-19:00,2022-04-01 - 2022-04-10
1125,Low,2022-03-01,29,22:00-00:00,2022-03-01 - 2022-03-10
1127,Medium,2022-03-01,23,16:00-19:00,2022-03-01 - 2022-03-10
1128,Medium,2022-03-28,26,16:00-19:00,2022-04-01 - 2022-04-10
1129,Low,2022-03-03,27,22:00-00:00,2022-03-10 - 2022-03-20
1130,Jam,2022-03-18,43,19:00-22:00,2022-03-20 - 2022-03-31
1133,Low,2022-03-02,16,22:00-00:00,2022-03-10 - 2022-03-20
