,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
2750,Jam,2022-04-02,22,19:00-22:00,2022-04-20 - 2022-04-30
2751,Jam,2022-04-02,43,19:00-22:00,2022-04-20 - 2022-04-30
2762,Jam,2022-04-01,30,19:00-22:00,2022-04-10 - 2022-04-20
2771,Medium,2022-04-06,39,16:00-19:00,2022-04-20 - 2022-04-30
2773,Low,2022-04-05,19,10:00-13:00,2022-04-20 - 2022-04-30
2797,Low,2022-04-05,25,22:00-00:00,2022-04-20 - 2022-04-30
2815,Low,2022-04-03,29,10:00-13:00,2022-04-20 - 2022-04-30
2831,Medium,2022-04-02,38,16:00-19:00,2022-04-20 - 2022-04-30
2843,Medium,2022-04-01,29,16:00-19:00,2022-04-10 - 2022-04-20
2857,Low,2022-04-05,20,22:00-00:00,2022-04-20 - 2022-04-30
2871,High,2022-04-01,43,10:00-13:00,2022-04-10 - 2022-04-20
2879,Low,2022-04-06,22,22:00-00:00,2022-04-20 - 2022-04-30
2881,High,2022-04-03,29,13:00-16:00,2022-04-20 - 2022-04-30
2884,Medium,2022-04-05,16,16:00-19:00,2022-04-20 - 2022-04-30
2895,Medium,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
2909,Low,2022-04-02,15,22:00-00:00,2022-04-20 - 2022-04-30
2931,Low,2022-04-04,19,22:00-00:00,2022-04-20 - 2022-04-30
2960,Jam,2022-04-01,18,19:00-22:00,2022-04-10 - 2022-04-20
2977,Low,2022-04-01,10,07:00-10:00,2022-04-10 - 2022-04-20
2988,Medium,2022-04-06,47,16:00-19:00,2022-04-20 - 2022-04-30
3000,Medium,2022-04-05,31,16:00-19:00,2022-04-20 - 2022-04-30
3001,Jam,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
3010,High,2022-04-05,26,13:00-16:00,2022-04-20 - 2022-04-30
3015,Jam,2022-04-04,47,19:00-22:00,2022-04-20 - 2022-04-30
3025,Low,2022-04-04,24,22:00-00:00,2022-04-20 - 2022-04-30
3030,Medium,2022-04-03,26,13:00-16:00,2022-04-20 - 2022-04-30
3045,Low,2022-04-06,29,22:00-00:00,2022-04-20 - 2022-04-30
3053,Low,2022-04-03,17,22:00-00:00,2022-04-20 - 2022-04-30
3065,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
3066,Medium,2022-04-03,18,16:00-19:00,2022-04-20 - 2022-04-30
3067,Jam,2022-04-02,20,19:00-22:00,2022-04-20 - 2022-04-30
3068,Jam,2022-04-02,39,19:00-22:00,2022-04-20 - 2022-04-30
3072,Low,2022-04-05,22,07:00-10:00,2022-04-20 - 2022-04-30
3074,High,2022-04-05,22,10:00-13:00,2022-04-20 - 2022-04-30
3077,Medium,2022-04-06,36,16:00-19:00,2022-04-20 - 2022-04-30
3080,Medium,2022-04-02,26,16:00-19:00,2022-04-20 - 2022-04-30
3088,Medium,2022-04-03,14,16:00-19:00,2022-04-20 - 2022-04-30
3091,Low,2022-04-06,22,22:00-00:00,2022-04-20 - 2022-04-30
3111,High,2022-04-03,35,13:00-16:00,2022-04-20 - 2022-04-30
3112,Medium,2022-04-06,25,16:00-19:00,2022-04-20 - 2022-04-30
3121,Jam,2022-04-05,32,19:00-22:00,2022-04-20 - 2022-04-30
3125,Low,2022-04-02,22,22:00-00:00,2022-04-20 - 2022-04-30
3133,Low,2022-04-01,15,22:00-00:00,2022-04-10 - 2022-04-20
3137,Low,2022-04-01,28,10:00-13:00,2022-04-10 - 2022-04-20
3139,Jam,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
3140,Jam,2022-04-02,35,19:00-22:00,2022-04-20 - 2022-04-30
3159,High,2022-04-03,27,13:00-16:00,2022-04-20 - 2022-04-30
3160,Jam,2022-04-02,33,19:00-22:00,2022-04-20 - 2022-04-30
3162,Jam,2022-04-05,27,19:00-22:00,2022-04-20 - 2022-04-30
3175,High,2022-04-03,32,10:00-13:00,2022-04-20 - 2022-04-30
3192,Low,2022-04-04,21,22:00-00:00,2022-04-20 - 2022-04-30
3203,Medium,2022-04-04,32,16:00-19:00,2022-04-20 - 2022-04-30
3207,Low,2022-04-05,26,07:00-10:00,2022-04-20 - 2022-04-30
3208,Medium,2022-04-03,22,16:00-19:00,2022-04-20 - 2022-04-30
3211,Jam,2022-04-04,33,19:00-22:00,2022-04-20 - 2022-04-30
3223,Jam,2022-04-05,21,19:00-22:00,2022-04-20 - 2022-04-30
3230,Jam,2022-04-02,45,19:00-22:00,2022-04-20 - 2022-04-30
3242,Low,2022-04-06,27,22:00-00:00,2022-04-20 - 2022-04-30
3250,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
3259,Medium,2022-04-04,27,16:00-19:00,2022-04-20 - 2022-04-30
3265,Jam,2022-04-03,33,19:00-22:00,2022-04-20 - 2022-04-30
3277,Low,2022-04-04,15,22:00-00:00,2022-04-20 - 2022-04-30
3287,Medium,2022-04-04,33,16:00-19:00,2022-04-20 - 2022-04-30
3302,Jam,2022-04-05,17,19:00-22:00,2022-04-20 - 2022-04-30
3306,Medium,2022-04-05,32,16:00-19:00,2022-04-20 - 2022-04-30
3339,Jam,2022-04-04,35,19:00-22:00,2022-04-20 - 2022-04-30
3340,High,2022-04-03,34,10:00-13:00,2022-04-20 - 2022-04-30
3345,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
3350,Medium,2022-04-02,23,16:00-19:00,2022-04-20 - 2022-04-30
3355,Medium,2022-04-04,31,16:00-19:00,2022-04-20 - 2022-04-30
3358,Jam,2022-04-01,25,19:00-22:00,2022-04-10 - 2022-04-20
3361,Low,2022-04-01,12,10:00-13:00,2022-04-10 - 2022-04-20
3364,Jam,2022-04-04,26,19:00-22:00,2022-04-20 - 2022-04-30
3377,Jam,2022-04-01,13,19:00-22:00,2022-04-10 - 2022-04-20
3380,High,2022-04-03,33,10:00-13:00,2022-04-20 - 2022-04-30
3384,Medium,2022-04-06,39,16:00-19:00,2022-04-20 - 2022-04-30
3401,Jam,2022-04-04,32,19:00-22:00,2022-04-20 - 2022-04-30
3408,Low,2022-04-01,15,22:00-00:00,2022-04-10 - 2022-04-20
3424,Medium,2022-04-01,28,16:00-19:00,2022-04-10 - 2022-04-20
3430,Jam,2022-04-03,12,19:00-22:00,2022-04-20 - 2022-04-30
3448,Low,2022-04-04,19,22:00-00:00,2022-04-20 - 2022-04-30
3457,Jam,2022-04-05,21,19:00-22:00,2022-04-20 - 2022-04-30
3463,Low,2022-04-03,17,07:00-10:00,2022-04-20 - 2022-04-30
3475,Medium,2022-04-04,43,16:00-19:00,2022-04-20 - 2022-04-30
3486,Jam,2022-04-03,11,19:00-22:00,2022-04-20 - 2022-04-30
3496,Medium,2022-04-01,24,16:00-19:00,2022-04-10 - 2022-04-20
3506,Medium,2022-04-01,29,16:00-19:00,2022-04-10 - 2022-04-20
3514,Jam,2022-04-02,29,19:00-22:00,2022-04-20 - 2022-04-30
3515,Low,2022-04-06,31,22:00-00:00,2022-04-20 - 2022-04-30
3518,Jam,2022-04-03,21,19:00-22:00,2022-04-20 - 2022-04-30
3545,Medium,2022-04-06,39,16:00-19:00,2022-04-20 - 2022-04-30
3555,Low,2022-04-06,37,22:00-00:00,2022-04-20 - 2022-04-30
3563,High,2022-04-05,16,13:00-16:00,2022-04-20 - 2022-04-30
3564,Jam,2022-04-03,26,19:00-22:00,2022-04-20 - 2022-04-30
3566,Jam,2022-04-01,25,22:00-00:00,2022-04-10 - 2022-04-20
3568,Medium,2022-04-04,36,16:00-19:00,2022-04-20 - 2022-04-30
3571,Medium,2022-04-05,23,13:00-16:00,2022-04-20 - 2022-04-30
3590,Low,2022-04-01,30,22:00-00:00,2022-04-10 - 2022-04-20
3604,Medium,2022-04-05,17,16:00-19:00,2022-04-20 - 2022-04-30
3613,Low,2022-04-01,28,07:00-10:00,2022-04-10 - 2022-04-20
3619,High,2022-04-01,25,13:00-16:00,2022-04-10 - 2022-04-20
3630,Jam,2022-04-03,32,19:00-22:00,2022-04-20 - 2022-04-30
3631,Low,2022-04-03,26,07:00-10:00,2022-04-20 - 2022-04-30
3635,Low,2022-04-03,19,10:00-13:00,2022-04-20 - 2022-04-30
3644,Low,2022-04-06,23,22:00-00:00,2022-04-20 - 2022-04-30
3646,Low,2022-04-06,41,22:00-00:00,2022-04-20 - 2022-04-30
3660,Low,2022-04-05,10,07:00-10:00,2022-04-20 - 2022-04-30
3674,Low,2022-04-01,20,07:00-10:00,2022-04-10 - 2022-04-20
3675,Medium,2022-04-02,32,16:00-19:00,2022-04-20 - 2022-04-30
3678,Jam,2022-04-01,50,19:00-22:00,2022-04-10 - 2022-04-20
3690,Medium,2022-04-03,13,16:00-19:00,2022-04-20 - 2022-04-30
3712,Medium,2022-04-03,22,16:00-19:00,2022-04-20 - 2022-04-30
3726,Low,2022-04-06,25,22:00-00:00,2022-04-20 - 2022-04-30
3732,Jam,2022-04-06,27,19:00-22:00,2022-04-20 - 2022-04-30
3734,Jam,2022-04-02,41,19:00-22:00,2022-04-20 - 2022-04-30
3741,Jam,2022-04-01,20,19:00-22:00,2022-04-10 - 2022-04-20
3748,Low,2022-04-02,20,22:00-00:00,2022-04-20 - 2022-04-30
3759,Medium,2022-04-03,23,13:00-16:00,2022-04-20 - 2022-04-30
3767,High,2022-04-05,20,10:00-13:00,2022-04-20 - 2022-04-30
3770,Medium,2022-04-03,28,16:00-19:00,2022-04-20 - 2022-04-30
3773,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
3774,High,2022-04-05,25,10:00-13:00,2022-04-20 - 2022-04-30
3780,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
3782,High,2022-04-03,28,10:00-13:00,2022-04-20 - 2022-04-30
3785,Medium,2022-04-02,27,16:00-19:00,2022-04-20 - 2022-04-30
3796,Jam,2022-04-06,26,19:00-22:00,2022-04-20 - 2022-04-30
3813,Low,2022-04-05,12,07:00-10:00,2022-04-20 - 2022-04-30
3822,Jam,2022-04-01,42,19:00-22:00,2022-04-10 - 2022-04-20
3823,Low,2022-04-06,20,22:00-00:00,2022-04-20 - 2022-04-30
3836,Medium,2022-04-06,35,16:00-19:00,2022-04-20 - 2022-04-30
3843,Jam,2022-04-06,18,19:00-22:00,2022-04-20 - 2022-04-30
3850,Low,2022-04-01,19,22:00-00:00,2022-04-10 - 2022-04-20
3851,Medium,2022-04-04,47,16:00-19:00,2022-04-20 - 2022-04-30
3854,Medium,2022-04-06,25,16:00-19:00,2022-04-20 - 2022-04-30
3856,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
3864,High,2022-04-01,32,13:00-16:00,2022-04-10 - 2022-04-20
3869,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
3885,Jam,2022-04-06,26,19:00-22:00,2022-04-20 - 2022-04-30
3892,High,2022-04-05,38,10:00-13:00,2022-04-20 - 2022-04-30
3899,Jam,2022-04-06,52,19:00-22:00,2022-04-20 - 2022-04-30
3932,Medium,2022-04-04,39,16:00-19:00,2022-04-20 - 2022-04-30
3938,Low,2022-04-03,28,07:00-10:00,2022-04-20 - 2022-04-30
3939,Jam,2022-04-04,32,19:00-22:00,2022-04-20 - 2022-04-30
3947,Low,2022-04-03,19,07:00-10:00,2022-04-20 - 2022-04-30
3948,Jam,2022-04-06,31,19:00-22:00,2022-04-20 - 2022-04-30
3952,Jam,2022-04-04,23,19:00-22:00,2022-04-20 - 2022-04-30
3953,Low,2022-04-01,28,07:00-10:00,2022-04-10 - 2022-04-20
3962,Medium,2022-04-01,18,16:00-19:00,2022-04-10 - 2022-04-20
3971,Jam,2022-04-05,36,19:00-22:00,2022-04-20 - 2022-04-30
3984,Jam,2022-04-04,47,19:00-22:00,2022-04-20 - 2022-04-30
3992,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
4000,Jam,2022-04-04,33,19:00-22:00,2022-04-20 - 2022-04-30
4004,Jam,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
4016,Jam,2022-04-04,22,19:00-22:00,2022-04-20 - 2022-04-30
4023,Jam,2022-04-02,35,19:00-22:00,2022-04-20 - 2022-04-30
4026,Medium,2022-04-01,27,13:00-16:00,2022-04-10 - 2022-04-20
4030,Low,2022-04-06,33,22:00-00:00,2022-04-20 - 2022-04-30
4032,Jam,2022-04-04,43,19:00-22:00,2022-04-20 - 2022-04-30
4035,Jam,2022-04-04,26,19:00-22:00,2022-04-20 - 2022-04-30
4040,Low,2022-04-01,12,07:00-10:00,2022-04-10 - 2022-04-20
4043,Jam,2022-04-02,26,19:00-22:00,2022-04-20 - 2022-04-30
4044,Low,2022-04-01,23,10:00-13:00,2022-04-10 - 2022-04-20
4054,Low,2022-04-05,17,07:00-10:00,2022-04-20 - 2022-04-30
4058,Jam,2022-04-06,43,19:00-22:00,2022-04-20 - 2022-04-30
4061,Low,2022-04-02,38,22:00-00:00,2022-04-20 - 2022-04-30
4084,Low,2022-04-01,17,07:00-10:00,2022-04-10 - 2022-04-20
4085,Low,2022-04-05,15,22:00-00:00,2022-04-20 - 2022-04-30
4088,Jam,2022-04-01,34,19:00-22:00,2022-04-10 - 2022-04-20
4115,Jam,2022-04-01,23,19:00-22:00,2022-04-10 - 2022-04-20
4129,Low,2022-04-01,25,22:00-00:00,2022-04-10 - 2022-04-20
4133,Medium,2022-04-02,16,19:00-22:00,2022-04-20 - 2022-04-30
4139,Low,2022-04-01,17,00:00-04:00,2022-04-10 - 2022-04-20
4140,Low,2022-04-03,11,07:00-10:00,2022-04-20 - 2022-04-30
4143,Jam,2022-04-04,31,19:00-22:00,2022-04-20 - 2022-04-30
4144,Low,2022-04-03,24,10:00-13:00,2022-04-20 - 2022-04-30
4147,Jam,2022-04-05,35,19:00-22:00,2022-04-20 - 2022-04-30
4151,Jam,2022-04-06,27,19:00-22:00,2022-04-20 - 2022-04-30
4154,Low,2022-04-01,27,22:00-00:00,2022-04-10 - 2022-04-20
4174,Low,2022-04-04,19,22:00-00:00,2022-04-20 - 2022-04-30
4175,Medium,2022-04-03,16,13:00-16:00,2022-04-20 - 2022-04-30
4186,High,2022-04-05,27,13:00-16:00,2022-04-20 - 2022-04-30
4188,Jam,2022-04-02,22,19:00-22:00,2022-04-20 - 2022-04-30
4189,Jam,2022-04-03,20,19:00-22:00,2022-04-20 - 2022-04-30
4192,Low,2022-04-04,37,22:00-00:00,2022-04-20 - 2022-04-30
4195,Low,2022-04-05,11,10:00-13:00,2022-04-20 - 2022-04-30
4202,Jam,2022-04-04,32,19:00-22:00,2022-04-20 - 2022-04-30
4224,Low,2022-04-02,43,22:00-00:00,2022-04-20 - 2022-04-30
4231,High,2022-04-05,27,10:00-13:00,2022-04-20 - 2022-04-30
4245,High,2022-04-03,27,10:00-13:00,2022-04-20 - 2022-04-30
4262,Medium,2022-04-06,31,16:00-19:00,2022-04-20 - 2022-04-30
4271,Jam,2022-04-06,49,19:00-22:00,2022-04-20 - 2022-04-30
4272,Low,2022-04-05,24,07:00-10:00,2022-04-20 - 2022-04-30
4296,Jam,2022-04-05,23,19:00-22:00,2022-04-20 - 2022-04-30
4300,Low,2022-04-05,24,07:00-10:00,2022-04-20 - 2022-04-30
4324,High,2022-04-01,23,13:00-16:00,2022-04-10 - 2022-04-20
4332,Jam,2022-04-01,21,19:00-22:00,2022-04-10 - 2022-04-20
4341,Medium,2022-04-02,37,16:00-19:00,2022-04-20 - 2022-04-30
4355,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
4371,Jam,2022-04-06,43,19:00-22:00,2022-04-20 - 2022-04-30
4373,Medium,2022-04-02,11,16:00-19:00,2022-04-20 - 2022-04-30
4380,Medium,2022-04-03,12,16:00-19:00,2022-04-20 - 2022-04-30
4383,Jam,2022-04-02,32,19:00-22:00,2022-04-20 - 2022-04-30
4400,Jam,2022-04-06,15,19:00-22:00,2022-04-20 - 2022-04-30
4408,High,2022-04-01,26,10:00-13:00,2022-04-10 - 2022-04-20
4412,Low,2022-04-03,16,22:00-00:00,2022-04-20 - 2022-04-30
4415,Jam,2022-04-01,30,19:00-22:00,2022-04-10 - 2022-04-20
4439,Medium,2022-04-06,29,16:00-19:00,2022-04-20 - 2022-04-30
4450,Jam,2022-04-03,18,19:00-22:00,2022-04-20 - 2022-04-30
4462,Medium,2022-04-01,17,16:00-19:00,2022-04-10 - 2022-04-20
4471,Jam,2022-04-01,46,19:00-22:00,2022-04-10 - 2022-04-20
4481,Medium,2022-04-01,34,16:00-19:00,2022-04-10 - 2022-04-20
4492,Low,2022-04-03,18,22:00-00:00,2022-04-20 - 2022-04-30
4497,High,2022-04-01,13,10:00-13:00,2022-04-10 - 2022-04-20
4499,Jam,2022-04-02,28,19:00-22:00,2022-04-20 - 2022-04-30
4508,Jam,2022-04-02,18,19:00-22:00,2022-04-20 - 2022-04-30
4511,Jam,2022-04-05,26,19:00-22:00,2022-04-20 - 2022-04-30
4513,Medium,2022-04-02,42,16:00-19:00,2022-04-20 - 2022-04-30
4515,Jam,2022-04-02,15,19:00-22:00,2022-04-20 - 2022-04-30
4573,Medium,2022-04-04,23,16:00-19:00,2022-04-20 - 2022-04-30
4575,Low,2022-04-05,23,07:00-10:00,2022-04-20 - 2022-04-30
4584,Medium,2022-04-06,17,16:00-19:00,2022-04-20 - 2022-04-30
4585,Jam,2022-04-02,54,19:00-22:00,2022-04-20 - 2022-04-30
4593,Medium,2022-04-01,19,16:00-19:00,2022-04-10 - 2022-04-20
4598,Medium,2022-04-02,49,16:00-19:00,2022-04-20 - 2022-04-30
4612,Jam,2022-04-06,28,19:00-22:00,2022-04-20 - 2022-04-30
4616,Jam,2022-04-04,27,19:00-22:00,2022-04-20 - 2022-04-30
4622,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
4630,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
4636,Jam,2022-04-06,39,19:00-22:00,2022-04-20 - 2022-04-30
4638,Jam,2022-04-01,13,19:00-22:00,2022-04-10 - 2022-04-20
4644,High,2022-04-01,19,10:00-13:00,2022-04-10 - 2022-04-20
4659,High,2022-04-05,36,13:00-16:00,2022-04-20 - 2022-04-30
4669,Low,2022-04-03,21,10:00-13:00,2022-04-20 - 2022-04-30
4670,Jam,2022-04-06,47,19:00-22:00,2022-04-20 - 2022-04-30
4676,Low,2022-04-04,41,22:00-00:00,2022-04-20 - 2022-04-30
4701,Jam,2022-04-05,32,19:00-22:00,2022-04-20 - 2022-04-30
4704,High,2022-04-05,23,10:00-13:00,2022-04-20 - 2022-04-30
4729,Jam,2022-04-06,40,19:00-22:00,2022-04-20 - 2022-04-30
4731,Jam,2022-04-03,42,19:00-22:00,2022-04-20 - 2022-04-30
4736,Low,2022-04-01,26,22:00-00:00,2022-04-10 - 2022-04-20
4747,Medium,2022-04-02,43,16:00-19:00,2022-04-20 - 2022-04-30
4774,Jam,2022-04-05,22,19:00-22:00,2022-04-20 - 2022-04-30
4775,High,2022-04-05,26,10:00-13:00,2022-04-20 - 2022-04-30
4777,Jam,2022-04-06,45,19:00-22:00,2022-04-20 - 2022-04-30
4780,Jam,2022-04-03,21,19:00-22:00,2022-04-20 - 2022-04-30
4782,Jam,2022-04-01,25,19:00-22:00,2022-04-10 - 2022-04-20
4788,High,2022-04-01,33,10:00-13:00,2022-04-10 - 2022-04-20
4801,High,2022-04-05,47,13:00-16:00,2022-04-20 - 2022-04-30
4812,Medium,2022-04-06,29,16:00-19:00,2022-04-20 - 2022-04-30
4817,Jam,2022-04-05,24,19:00-22:00,2022-04-20 - 2022-04-30
4820,Medium,2022-04-05,33,16:00-19:00,2022-04-20 - 2022-04-30
4833,Jam,2022-04-02,27,19:00-22:00,2022-04-20 - 2022-04-30
4843,Medium,2022-04-06,41,16:00-19:00,2022-04-20 - 2022-04-30
4847,High,2022-04-03,33,10:00-13:00,2022-04-20 - 2022-04-30
4848,Jam,2022-04-06,31,19:00-22:00,2022-04-20 - 2022-04-30
4854,Jam,2022-04-05,32,19:00-22:00,2022-04-20 - 2022-04-30
4859,Medium,2022-04-01,16,13:00-16:00,2022-04-10 - 2022-04-20
4862,High,2022-04-01,28,13:00-16:00,2022-04-10 - 2022-04-20
4866,Low,2022-04-01,24,22:00-00:00,2022-04-10 - 2022-04-20
4876,Low,2022-04-01,19,07:00-10:00,2022-04-10 - 2022-04-20
4883,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
4888,High,2022-04-05,25,13:00-16:00,2022-04-20 - 2022-04-30
4895,Jam,2022-04-03,38,19:00-22:00,2022-04-20 - 2022-04-30
4903,Low,2022-04-03,16,22:00-00:00,2022-04-20 - 2022-04-30
4904,Low,2022-04-03,33,07:00-10:00,2022-04-20 - 2022-04-30
4908,Low,2022-04-03,23,07:00-10:00,2022-04-20 - 2022-04-30
4915,Medium,2022-04-01,29,16:00-19:00,2022-04-10 - 2022-04-20
4928,Jam,2022-04-02,26,19:00-22:00,2022-04-20 - 2022-04-30
4929,Low,2022-04-03,33,22:00-00:00,2022-04-20 - 2022-04-30
4930,Low,2022-04-02,18,22:00-00:00,2022-04-20 - 2022-04-30
4937,Jam,2022-04-06,33,19:00-22:00,2022-04-20 - 2022-04-30
4941,Medium,2022-04-04,43,16:00-19:00,2022-04-20 - 2022-04-30
4943,Medium,2022-04-01,17,13:00-16:00,2022-04-10 - 2022-04-20
4954,Jam,2022-04-03,27,19:00-22:00,2022-04-20 - 2022-04-30
4960,Jam,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
4962,Jam,2022-04-02,19,19:00-22:00,2022-04-20 - 2022-04-30
4989,Low,2022-04-06,20,22:00-00:00,2022-04-20 - 2022-04-30
4994,Low,2022-04-06,35,22:00-00:00,2022-04-20 - 2022-04-30
5015,Low,2022-04-03,15,07:00-10:00,2022-04-20 - 2022-04-30
5021,Low,2022-04-01,27,07:00-10:00,2022-04-10 - 2022-04-20
5038,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
5041,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
5042,Medium,2022-04-01,23,16:00-19:00,2022-04-10 - 2022-04-20
5053,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
5054,High,2022-04-01,24,13:00-16:00,2022-04-10 - 2022-04-20
5058,Jam,2022-04-03,32,19:00-22:00,2022-04-20 - 2022-04-30
5070,Medium,2022-04-06,28,16:00-19:00,2022-04-20 - 2022-04-30
5078,Jam,2022-04-02,28,19:00-22:00,2022-04-20 - 2022-04-30
5085,Low,2022-04-01,27,07:00-10:00,2022-04-10 - 2022-04-20
5089,Jam,2022-04-03,35,19:00-22:00,2022-04-20 - 2022-04-30
5093,Low,2022-04-04,11,22:00-00:00,2022-04-20 - 2022-04-30
5097,Medium,2022-04-06,22,16:00-19:00,2022-04-20 - 2022-04-30
5101,Low,2022-04-01,25,07:00-10:00,2022-04-10 - 2022-04-20
5103,Medium,2022-04-04,11,16:00-19:00,2022-04-20 - 2022-04-30
5112,High,2022-04-05,30,10:00-13:00,2022-04-20 - 2022-04-30
5116,Low,2022-04-02,29,22:00-00:00,2022-04-20 - 2022-04-30
5140,Low,2022-04-05,26,22:00-00:00,2022-04-20 - 2022-04-30
5141,Medium,2022-04-04,41,16:00-19:00,2022-04-20 - 2022-04-30
5148,Jam,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
5155,Medium,2022-04-06,27,16:00-19:00,2022-04-20 - 2022-04-30
5166,High,2022-04-05,21,10:00-13:00,2022-04-20 - 2022-04-30
5173,Jam,2022-04-02,49,19:00-22:00,2022-04-20 - 2022-04-30
5175,Medium,2022-04-01,13,16:00-19:00,2022-04-10 - 2022-04-20
5186,Low,2022-04-06,15,22:00-00:00,2022-04-20 - 2022-04-30
5187,Jam,2022-04-04,28,19:00-22:00,2022-04-20 - 2022-04-30
5196,Low,2022-04-01,21,22:00-00:00,2022-04-10 - 2022-04-20
5218,High,2022-04-03,25,10:00-13:00,2022-04-20 - 2022-04-30
5222,Jam,2022-04-04,19,19:00-22:00,2022-04-20 - 2022-04-30
5233,Low,2022-04-04,39,22:00-00:00,2022-04-20 - 2022-04-30
5240,Jam,2022-04-02,35,19:00-22:00,2022-04-20 - 2022-04-30
5243,Medium,2022-04-06,34,16:00-19:00,2022-04-20 - 2022-04-30
5247,Jam,2022-04-03,26,19:00-22:00,2022-04-20 - 2022-04-30
5257,Medium,2022-04-02,36,16:00-19:00,2022-04-20 - 2022-04-30
5262,Medium,2022-04-03,27,16:00-19:00,2022-04-20 - 2022-04-30
5265,High,2022-04-05,26,13:00-16:00,2022-04-20 - 2022-04-30
5266,Low,2022-04-04,23,22:00-00:00,2022-04-20 - 2022-04-30
5267,Jam,2022-04-02,51,22:00-00:00,2022-04-20 - 2022-04-30
5280,Jam,2022-04-03,14,19:00-22:00,2022-04-20 - 2022-04-30
5288,Low,2022-04-02,17,22:00-00:00,2022-04-20 - 2022-04-30
5295,Medium,2022-04-06,44,16:00-19:00,2022-04-20 - 2022-04-30
5296,High,2022-04-03,27,13:00-16:00,2022-04-20 - 2022-04-30
5300,High,2022-04-01,32,10:00-13:00,2022-04-10 - 2022-04-20
5303,Low,2022-04-02,28,22:00-00:00,2022-04-20 - 2022-04-30
5312,Low,2022-04-02,17,22:00-00:00,2022-04-20 - 2022-04-30
5319,Low,2022-04-04,35,22:00-00:00,2022-04-20 - 2022-04-30
5321,Medium,2022-04-01,28,13:00-16:00,2022-04-10 - 2022-04-20
5322,Medium,2022-04-02,29,16:00-19:00,2022-04-20 - 2022-04-30
5345,Jam,2022-04-03,14,19:00-22:00,2022-04-20 - 2022-04-30
5369,Medium,2022-04-03,20,16:00-19:00,2022-04-20 - 2022-04-30
5378,Medium,2022-04-01,29,13:00-16:00,2022-04-10 - 2022-04-20
5380,Low,2022-04-01,22,22:00-00:00,2022-04-10 - 2022-04-20
5386,Low,2022-04-05,29,10:00-13:00,2022-04-20 - 2022-04-30
5391,Jam,2022-04-03,15,19:00-22:00,2022-04-20 - 2022-04-30
5400,Low,2022-04-01,18,07:00-10:00,2022-04-10 - 2022-04-20
5406,Medium,2022-04-01,16,16:00-19:00,2022-04-10 - 2022-04-20
5413,Low,2022-04-01,20,07:00-10:00,2022-04-10 - 2022-04-20
5421,Jam,2022-04-06,42,19:00-22:00,2022-04-20 - 2022-04-30
5429,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
5439,Jam,2022-04-04,45,19:00-22:00,2022-04-20 - 2022-04-30
5447,High,2022-04-05,30,10:00-13:00,2022-04-20 - 2022-04-30
5449,Medium,2022-04-03,37,16:00-19:00,2022-04-20 - 2022-04-30
5465,Low,2022-04-01,23,07:00-10:00,2022-04-10 - 2022-04-20
5470,Low,2022-04-01,28,10:00-13:00,2022-04-10 - 2022-04-20
5478,Medium,2022-04-02,27,16:00-19:00,2022-04-20 - 2022-04-30
5479,Low,2022-04-03,13,07:00-10:00,2022-04-20 - 2022-04-30
5492,High,2022-04-01,34,10:00-13:00,2022-04-10 - 2022-04-20
5511,Low,2022-04-06,29,00:00-04:00,2022-04-20 - 2022-04-30
5529,Jam,2022-04-06,46,19:00-22:00,2022-04-20 - 2022-04-30
5535,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
5555,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
5576,Jam,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
5577,Jam,2022-04-02,53,19:00-22:00,2022-04-20 - 2022-04-30
5583,Jam,2022-04-06,30,19:00-22:00,2022-04-20 - 2022-04-30
